"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",31.7036909041148
"000143a7618ac9cae91b0bf7d059c1fd_5",78.9515169075177
"000143a7618ac9cae91b0bf7d059c1fd_6",31.7036909041148
"000143a7618ac9cae91b0bf7d059c1fd_7",31.7036909041148
"0019bbc70f71e4620273237a1e99bfde_1",31.7036909041148
"0019bbc70f71e4620273237a1e99bfde_11",48.7790663982901
"0019bbc70f71e4620273237a1e99bfde_2",31.7036909041148
"0019bbc70f71e4620273237a1e99bfde_4",45.6024839539501
"0019bbc70f71e4620273237a1e99bfde_5",31.7036909041148
"0019bbc70f71e4620273237a1e99bfde_9",21.2751472179145
"00e96ba3612eb828cbb6511fe2e899f3_1",21.2751472179145
"00e96ba3612eb828cbb6511fe2e899f3_11",41.7997099389087
"00e96ba3612eb828cbb6511fe2e899f3_14",21.2751472179145
"00e96ba3612eb828cbb6511fe2e899f3_4",21.2751472179145
"00e96ba3612eb828cbb6511fe2e899f3_7",45.6024839539501
"00e96ba3612eb828cbb6511fe2e899f3_9",21.2751472179145
"01ce9bb3e240242c13adf7e95f09b865_1",31.7036909041148
"01ce9bb3e240242c13adf7e95f09b865_2",78.9515169075177
"01ce9bb3e240242c13adf7e95f09b865_4",78.9515169075177
"021dda0c1bad52f0b5a3829ad0a8e0de_4",21.2751472179145
"021dda0c1bad52f0b5a3829ad0a8e0de_9",21.2751472179145
"022c90700569a3674e703860b70614b2_1",21.2751472179145
"022c90700569a3674e703860b70614b2_14",21.2751472179145
"022c90700569a3674e703860b70614b2_15",31.7036909041148
"022c90700569a3674e703860b70614b2_4",31.7036909041148
"022c90700569a3674e703860b70614b2_5",45.6024839539501
"022c90700569a3674e703860b70614b2_7",41.7997099389087
"022c90700569a3674e703860b70614b2_8",21.2751472179145
"022c90700569a3674e703860b70614b2_9",31.7036909041148
"02690b095cb73fd9d47fde5671eb5d22_1",45.6024839539501
"02690b095cb73fd9d47fde5671eb5d22_2",67.7939077789037
"02690b095cb73fd9d47fde5671eb5d22_4",45.6024839539501
"029c116f4649c2bf527e55afb32fcae5_0",31.7036909041148
"02c78549a70435837a6b4d35a1e6fadd_1",41.7997099389087
"02c78549a70435837a6b4d35a1e6fadd_11",21.2751472179145
"02c78549a70435837a6b4d35a1e6fadd_14",21.2751472179145
"02c78549a70435837a6b4d35a1e6fadd_2",31.7036909041148
"02c78549a70435837a6b4d35a1e6fadd_5",45.6024839539501
"02c78549a70435837a6b4d35a1e6fadd_7",45.6024839539501
"02c78549a70435837a6b4d35a1e6fadd_8",31.7036909041148
"036229fe75b61a8310e112b2ca147c2e_1",21.2751472179145
"036229fe75b61a8310e112b2ca147c2e_11",31.7036909041148
"036229fe75b61a8310e112b2ca147c2e_14",48.7790663982901
"036229fe75b61a8310e112b2ca147c2e_2",21.2751472179145
"036229fe75b61a8310e112b2ca147c2e_4",76.3525328265523
"036229fe75b61a8310e112b2ca147c2e_5",51.3041689259801
"036229fe75b61a8310e112b2ca147c2e_7",58.2961488309576
"036229fe75b61a8310e112b2ca147c2e_8",45.6024839539501
"036229fe75b61a8310e112b2ca147c2e_9",21.2751472179145
"037cb72abcd5e13b2cab5414f63b5967_11",31.7036909041148
"037cb72abcd5e13b2cab5414f63b5967_14",51.3041689259801
"037cb72abcd5e13b2cab5414f63b5967_15",41.7997099389087
"037cb72abcd5e13b2cab5414f63b5967_2",31.7036909041148
"037cb72abcd5e13b2cab5414f63b5967_3",21.2751472179145
"037cb72abcd5e13b2cab5414f63b5967_4",21.2751472179145
"037cb72abcd5e13b2cab5414f63b5967_9",21.2751472179145
"03862487109f8c1794ce3a107f407ebb_3",21.2751472179145
"039301ae48f7d184e98085f272c83b82_0",21.2751472179145
"039301ae48f7d184e98085f272c83b82_1",48.7790663982901
"039301ae48f7d184e98085f272c83b82_11",31.7036909041148
"039301ae48f7d184e98085f272c83b82_14",41.7997099389087
"039301ae48f7d184e98085f272c83b82_15",41.7997099389087
"039301ae48f7d184e98085f272c83b82_2",31.7036909041148
"039301ae48f7d184e98085f272c83b82_3",21.2751472179145
"039301ae48f7d184e98085f272c83b82_4",45.6024839539501
"039301ae48f7d184e98085f272c83b82_6",31.7036909041148
"039301ae48f7d184e98085f272c83b82_9",41.7997099389087
"03b237ebfa5745672d26a030ef898126_4",21.2751472179145
"03b237ebfa5745672d26a030ef898126_5",21.2751472179145
"0401c1be16767993b6cce37f508967ed_1",21.2751472179145
"0401c1be16767993b6cce37f508967ed_14",58.2961488309576
"0401c1be16767993b6cce37f508967ed_2",31.7036909041148
"0401c1be16767993b6cce37f508967ed_4",21.2751472179145
"0401c1be16767993b6cce37f508967ed_8",45.6024839539501
"0422f7d5f28aec271dc10307cdc5ad53_11",45.6024839539501
"0422f7d5f28aec271dc10307cdc5ad53_13",31.7036909041148
"0422f7d5f28aec271dc10307cdc5ad53_14",58.2961488309576
"0422f7d5f28aec271dc10307cdc5ad53_15",41.7997099389087
"0422f7d5f28aec271dc10307cdc5ad53_3",31.7036909041148
