"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",14.0642530112089
"000143a7618ac9cae91b0bf7d059c1fd_5",73.8392754053898
"000143a7618ac9cae91b0bf7d059c1fd_6",14.0642530112089
"000143a7618ac9cae91b0bf7d059c1fd_7",14.0642530112089
"0019bbc70f71e4620273237a1e99bfde_1",14.0642530112089
"0019bbc70f71e4620273237a1e99bfde_11",35.8006247909111
"0019bbc70f71e4620273237a1e99bfde_2",14.0642530112089
"0019bbc70f71e4620273237a1e99bfde_4",30.3665318459855
"0019bbc70f71e4620273237a1e99bfde_5",14.0642530112089
"0019bbc70f71e4620273237a1e99bfde_9",8.63016006628341
"00e96ba3612eb828cbb6511fe2e899f3_1",8.63016006628341
"00e96ba3612eb828cbb6511fe2e899f3_11",19.4983459561345
"00e96ba3612eb828cbb6511fe2e899f3_14",8.63016006628341
"00e96ba3612eb828cbb6511fe2e899f3_4",8.63016006628341
"00e96ba3612eb828cbb6511fe2e899f3_7",24.93243890106
"00e96ba3612eb828cbb6511fe2e899f3_9",8.63016006628341
"01ce9bb3e240242c13adf7e95f09b865_1",14.0642530112089
"01ce9bb3e240242c13adf7e95f09b865_2",79.2733683503153
"01ce9bb3e240242c13adf7e95f09b865_4",177.087041358975
"021dda0c1bad52f0b5a3829ad0a8e0de_4",8.63016006628341
"021dda0c1bad52f0b5a3829ad0a8e0de_9",8.63016006628341
"022c90700569a3674e703860b70614b2_1",8.63016006628341
"022c90700569a3674e703860b70614b2_14",8.63016006628341
"022c90700569a3674e703860b70614b2_15",14.0642530112089
"022c90700569a3674e703860b70614b2_4",14.0642530112089
"022c90700569a3674e703860b70614b2_5",24.93243890106
"022c90700569a3674e703860b70614b2_7",19.4983459561345
"022c90700569a3674e703860b70614b2_8",8.63016006628341
"022c90700569a3674e703860b70614b2_9",14.0642530112089
"02690b095cb73fd9d47fde5671eb5d22_1",24.93243890106
"02690b095cb73fd9d47fde5671eb5d22_2",57.5369965706132
"02690b095cb73fd9d47fde5671eb5d22_4",24.93243890106
"029c116f4649c2bf527e55afb32fcae5_0",14.0642530112089
"02c78549a70435837a6b4d35a1e6fadd_1",19.4983459561345
"02c78549a70435837a6b4d35a1e6fadd_11",8.63016006628341
"02c78549a70435837a6b4d35a1e6fadd_14",8.63016006628341
"02c78549a70435837a6b4d35a1e6fadd_2",14.0642530112089
"02c78549a70435837a6b4d35a1e6fadd_5",24.93243890106
"02c78549a70435837a6b4d35a1e6fadd_7",30.3665318459855
"02c78549a70435837a6b4d35a1e6fadd_8",14.0642530112089
"036229fe75b61a8310e112b2ca147c2e_1",8.63016006628341
"036229fe75b61a8310e112b2ca147c2e_11",14.0642530112089
"036229fe75b61a8310e112b2ca147c2e_14",35.8006247909111
"036229fe75b61a8310e112b2ca147c2e_2",8.63016006628341
"036229fe75b61a8310e112b2ca147c2e_4",68.4051824604642
"036229fe75b61a8310e112b2ca147c2e_5",41.2347177358366
"036229fe75b61a8310e112b2ca147c2e_7",46.6688106807621
"036229fe75b61a8310e112b2ca147c2e_8",30.3665318459855
"036229fe75b61a8310e112b2ca147c2e_9",8.63016006628341
"037cb72abcd5e13b2cab5414f63b5967_11",14.0642530112089
"037cb72abcd5e13b2cab5414f63b5967_14",41.2347177358366
"037cb72abcd5e13b2cab5414f63b5967_15",19.4983459561345
"037cb72abcd5e13b2cab5414f63b5967_2",14.0642530112089
"037cb72abcd5e13b2cab5414f63b5967_3",8.63016006628341
"037cb72abcd5e13b2cab5414f63b5967_4",8.63016006628341
"037cb72abcd5e13b2cab5414f63b5967_9",8.63016006628341
"03862487109f8c1794ce3a107f407ebb_3",8.63016006628341
"039301ae48f7d184e98085f272c83b82_0",8.63016006628341
"039301ae48f7d184e98085f272c83b82_1",35.8006247909111
"039301ae48f7d184e98085f272c83b82_11",14.0642530112089
"039301ae48f7d184e98085f272c83b82_14",19.4983459561345
"039301ae48f7d184e98085f272c83b82_15",19.4983459561345
"039301ae48f7d184e98085f272c83b82_2",14.0642530112089
"039301ae48f7d184e98085f272c83b82_3",8.63016006628341
"039301ae48f7d184e98085f272c83b82_4",24.93243890106
"039301ae48f7d184e98085f272c83b82_6",14.0642530112089
"039301ae48f7d184e98085f272c83b82_9",19.4983459561345
"03b237ebfa5745672d26a030ef898126_4",8.63016006628341
"03b237ebfa5745672d26a030ef898126_5",8.63016006628341
"0401c1be16767993b6cce37f508967ed_1",8.63016006628341
"0401c1be16767993b6cce37f508967ed_14",46.6688106807621
"0401c1be16767993b6cce37f508967ed_2",14.0642530112089
"0401c1be16767993b6cce37f508967ed_4",8.63016006628341
"0401c1be16767993b6cce37f508967ed_8",24.93243890106
"0422f7d5f28aec271dc10307cdc5ad53_11",24.93243890106
