"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",27.7070012838298
"000143a7618ac9cae91b0bf7d059c1fd_5",59.502970852845
"000143a7618ac9cae91b0bf7d059c1fd_6",27.7070012838298
"000143a7618ac9cae91b0bf7d059c1fd_7",27.7070012838298
"0019bbc70f71e4620273237a1e99bfde_1",27.7070012838298
"0019bbc70f71e4620273237a1e99bfde_11",43.9089258533332
"0019bbc70f71e4620273237a1e99bfde_2",27.7070012838298
"0019bbc70f71e4620273237a1e99bfde_4",38.9565928021028
"0019bbc70f71e4620273237a1e99bfde_5",27.7070012838298
"0019bbc70f71e4620273237a1e99bfde_9",19.4880818674527
"00e96ba3612eb828cbb6511fe2e899f3_1",19.4880818674527
"00e96ba3612eb828cbb6511fe2e899f3_11",35.5849549379475
"00e96ba3612eb828cbb6511fe2e899f3_14",19.4880818674527
"00e96ba3612eb828cbb6511fe2e899f3_4",19.4880818674527
"00e96ba3612eb828cbb6511fe2e899f3_7",38.9565928021028
"00e96ba3612eb828cbb6511fe2e899f3_9",19.4880818674527
"01ce9bb3e240242c13adf7e95f09b865_1",27.7070012838298
"01ce9bb3e240242c13adf7e95f09b865_2",59.502970852845
"01ce9bb3e240242c13adf7e95f09b865_4",59.502970852845
"021dda0c1bad52f0b5a3829ad0a8e0de_4",19.4880818674527
"021dda0c1bad52f0b5a3829ad0a8e0de_9",19.4880818674527
"022c90700569a3674e703860b70614b2_1",19.4880818674527
"022c90700569a3674e703860b70614b2_14",19.4880818674527
"022c90700569a3674e703860b70614b2_15",27.7070012838298
"022c90700569a3674e703860b70614b2_4",27.7070012838298
"022c90700569a3674e703860b70614b2_5",38.9565928021028
"022c90700569a3674e703860b70614b2_7",35.5849549379475
"022c90700569a3674e703860b70614b2_8",19.4880818674527
"022c90700569a3674e703860b70614b2_9",27.7070012838298
"02690b095cb73fd9d47fde5671eb5d22_1",38.9565928021028
"02690b095cb73fd9d47fde5671eb5d22_2",54.4007979824098
"02690b095cb73fd9d47fde5671eb5d22_4",38.9565928021028
"029c116f4649c2bf527e55afb32fcae5_0",27.7070012838298
"02c78549a70435837a6b4d35a1e6fadd_1",35.5849549379475
"02c78549a70435837a6b4d35a1e6fadd_11",19.4880818674527
"02c78549a70435837a6b4d35a1e6fadd_14",19.4880818674527
"02c78549a70435837a6b4d35a1e6fadd_2",27.7070012838298
"02c78549a70435837a6b4d35a1e6fadd_5",38.9565928021028
"02c78549a70435837a6b4d35a1e6fadd_7",38.9565928021028
"02c78549a70435837a6b4d35a1e6fadd_8",27.7070012838298
"036229fe75b61a8310e112b2ca147c2e_1",19.4880818674527
"036229fe75b61a8310e112b2ca147c2e_11",27.7070012838298
"036229fe75b61a8310e112b2ca147c2e_14",43.9089258533332
"036229fe75b61a8310e112b2ca147c2e_2",19.4880818674527
"036229fe75b61a8310e112b2ca147c2e_4",57.2609571877552
"036229fe75b61a8310e112b2ca147c2e_5",43.9089258533332
"036229fe75b61a8310e112b2ca147c2e_7",51.3899447493854
"036229fe75b61a8310e112b2ca147c2e_8",38.9565928021028
"036229fe75b61a8310e112b2ca147c2e_9",19.4880818674527
"037cb72abcd5e13b2cab5414f63b5967_11",27.7070012838298
"037cb72abcd5e13b2cab5414f63b5967_14",43.9089258533332
"037cb72abcd5e13b2cab5414f63b5967_15",35.5849549379475
"037cb72abcd5e13b2cab5414f63b5967_2",27.7070012838298
"037cb72abcd5e13b2cab5414f63b5967_3",19.4880818674527
"037cb72abcd5e13b2cab5414f63b5967_4",19.4880818674527
"037cb72abcd5e13b2cab5414f63b5967_9",19.4880818674527
"03862487109f8c1794ce3a107f407ebb_3",19.4880818674527
"039301ae48f7d184e98085f272c83b82_0",19.4880818674527
"039301ae48f7d184e98085f272c83b82_1",43.9089258533332
"039301ae48f7d184e98085f272c83b82_11",27.7070012838298
"039301ae48f7d184e98085f272c83b82_14",35.5849549379475
"039301ae48f7d184e98085f272c83b82_15",35.5849549379475
"039301ae48f7d184e98085f272c83b82_2",27.7070012838298
"039301ae48f7d184e98085f272c83b82_3",19.4880818674527
"039301ae48f7d184e98085f272c83b82_4",38.9565928021028
"039301ae48f7d184e98085f272c83b82_6",27.7070012838298
"039301ae48f7d184e98085f272c83b82_9",35.5849549379475
"03b237ebfa5745672d26a030ef898126_4",19.4880818674527
"03b237ebfa5745672d26a030ef898126_5",19.4880818674527
"0401c1be16767993b6cce37f508967ed_1",19.4880818674527
"0401c1be16767993b6cce37f508967ed_14",51.3899447493854
"0401c1be16767993b6cce37f508967ed_2",27.7070012838298
"0401c1be16767993b6cce37f508967ed_4",19.4880818674527
"0401c1be16767993b6cce37f508967ed_8",38.9565928021028
"0422f7d5f28aec271dc10307cdc5ad53_11",38.9565928021028
"0422f7d5f28aec271dc10307cdc5ad53_13",27.7070012838298
"0422f7d5f28aec271dc10307cdc5ad53_14",51.3899447493854
"0422f7d5f28aec271dc10307cdc5ad53_15",35.5849549379475
"0422f7d5f28aec271dc10307cdc5ad53_3",27.7070012838298
"0422f7d5f28aec271dc10307cdc5ad53_4",19.4880818674527
"0422f7d5f28aec271dc10307cdc5ad53_7",27.7070012838298
"0422f7d5f28aec271dc10307cdc5ad53_8",35.5849549379475
