"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",18.7367603785452
"000143a7618ac9cae91b0bf7d059c1fd_5",73.9063041621022
"000143a7618ac9cae91b0bf7d059c1fd_6",18.7367603785452
"000143a7618ac9cae91b0bf7d059c1fd_7",18.7367603785452
"0019bbc70f71e4620273237a1e99bfde_1",18.7367603785452
"0019bbc70f71e4620273237a1e99bfde_11",38.798412663475
"0019bbc70f71e4620273237a1e99bfde_2",18.7367603785452
"0019bbc70f71e4620273237a1e99bfde_4",33.7829995922426
"0019bbc70f71e4620273237a1e99bfde_5",18.7367603785452
"0019bbc70f71e4620273237a1e99bfde_9",13.7213473073128
"00e96ba3612eb828cbb6511fe2e899f3_1",13.7213473073128
"00e96ba3612eb828cbb6511fe2e899f3_11",23.7521734497777
"00e96ba3612eb828cbb6511fe2e899f3_14",13.7213473073128
"00e96ba3612eb828cbb6511fe2e899f3_4",13.7213473073128
"00e96ba3612eb828cbb6511fe2e899f3_7",28.7675865210101
"00e96ba3612eb828cbb6511fe2e899f3_9",13.7213473073128
"01ce9bb3e240242c13adf7e95f09b865_1",18.7367603785452
"01ce9bb3e240242c13adf7e95f09b865_2",78.9217172333346
"01ce9bb3e240242c13adf7e95f09b865_4",169.199152515519
"021dda0c1bad52f0b5a3829ad0a8e0de_4",13.7213473073128
"021dda0c1bad52f0b5a3829ad0a8e0de_9",13.7213473073128
"022c90700569a3674e703860b70614b2_1",13.7213473073128
"022c90700569a3674e703860b70614b2_14",13.7213473073128
"022c90700569a3674e703860b70614b2_15",18.7367603785452
"022c90700569a3674e703860b70614b2_4",18.7367603785452
"022c90700569a3674e703860b70614b2_5",28.7675865210101
"022c90700569a3674e703860b70614b2_7",23.7521734497777
"022c90700569a3674e703860b70614b2_8",13.7213473073128
"022c90700569a3674e703860b70614b2_9",18.7367603785452
"02690b095cb73fd9d47fde5671eb5d22_1",28.7675865210101
"02690b095cb73fd9d47fde5671eb5d22_2",58.8600649484048
"02690b095cb73fd9d47fde5671eb5d22_4",28.7675865210101
"029c116f4649c2bf527e55afb32fcae5_0",18.7367603785452
"02c78549a70435837a6b4d35a1e6fadd_1",23.7521734497777
"02c78549a70435837a6b4d35a1e6fadd_11",13.7213473073128
"02c78549a70435837a6b4d35a1e6fadd_14",13.7213473073128
"02c78549a70435837a6b4d35a1e6fadd_2",18.7367603785452
"02c78549a70435837a6b4d35a1e6fadd_5",28.7675865210101
"02c78549a70435837a6b4d35a1e6fadd_7",33.7829995922426
"02c78549a70435837a6b4d35a1e6fadd_8",18.7367603785452
"036229fe75b61a8310e112b2ca147c2e_1",13.7213473073128
"036229fe75b61a8310e112b2ca147c2e_11",18.7367603785452
"036229fe75b61a8310e112b2ca147c2e_14",38.798412663475
"036229fe75b61a8310e112b2ca147c2e_2",13.7213473073128
"036229fe75b61a8310e112b2ca147c2e_4",68.8908910908697
"036229fe75b61a8310e112b2ca147c2e_5",43.8138257347075
"036229fe75b61a8310e112b2ca147c2e_7",48.8292388059399
"036229fe75b61a8310e112b2ca147c2e_8",33.7829995922426
"036229fe75b61a8310e112b2ca147c2e_9",13.7213473073128
"037cb72abcd5e13b2cab5414f63b5967_11",18.7367603785452
"037cb72abcd5e13b2cab5414f63b5967_14",43.8138257347075
"037cb72abcd5e13b2cab5414f63b5967_15",23.7521734497777
"037cb72abcd5e13b2cab5414f63b5967_2",18.7367603785452
"037cb72abcd5e13b2cab5414f63b5967_3",13.7213473073128
"037cb72abcd5e13b2cab5414f63b5967_4",13.7213473073128
"037cb72abcd5e13b2cab5414f63b5967_9",13.7213473073128
"03862487109f8c1794ce3a107f407ebb_3",13.7213473073128
"039301ae48f7d184e98085f272c83b82_0",13.7213473073128
"039301ae48f7d184e98085f272c83b82_1",38.798412663475
"039301ae48f7d184e98085f272c83b82_11",18.7367603785452
"039301ae48f7d184e98085f272c83b82_14",23.7521734497777
"039301ae48f7d184e98085f272c83b82_15",23.7521734497777
"039301ae48f7d184e98085f272c83b82_2",18.7367603785452
"039301ae48f7d184e98085f272c83b82_3",13.7213473073128
"039301ae48f7d184e98085f272c83b82_4",28.7675865210101
"039301ae48f7d184e98085f272c83b82_6",18.7367603785452
"039301ae48f7d184e98085f272c83b82_9",23.7521734497777
"03b237ebfa5745672d26a030ef898126_4",13.7213473073128
"03b237ebfa5745672d26a030ef898126_5",13.7213473073128
"0401c1be16767993b6cce37f508967ed_1",13.7213473073128
"0401c1be16767993b6cce37f508967ed_14",48.8292388059399
"0401c1be16767993b6cce37f508967ed_2",18.7367603785452
"0401c1be16767993b6cce37f508967ed_4",13.7213473073128
"0401c1be16767993b6cce37f508967ed_8",28.7675865210101
"0422f7d5f28aec271dc10307cdc5ad53_11",28.7675865210101
"0422f7d5f28aec271dc10307cdc5ad53_13",18.7367603785452
"0422f7d5f28aec271dc10307cdc5ad53_14",48.8292388059399
"0422f7d5f28aec271dc10307cdc5ad53_15",23.7521734497777
"0422f7d5f28aec271dc10307cdc5ad53_3",18.7367603785452
"0422f7d5f28aec271dc10307cdc5ad53_4",13.7213473073128
"0422f7d5f28aec271dc10307cdc5ad53_7",18.7367603785452
"0422f7d5f28aec271dc10307cdc5ad53_8",23.7521734497777
"04278ca7471434aae70fe190fff340a8_1",13.7213473073128
"04278ca7471434aae70fe190fff340a8_2",43.8138257347075
"042917ed54e9992d52c8230db157a343_0",13.7213473073128
"042917ed54e9992d52c8230db157a343_1",23.7521734497777
"042917ed54e9992d52c8230db157a343_11",18.7367603785452
"042917ed54e9992d52c8230db157a343_14",43.8138257347075
"042917ed54e9992d52c8230db157a343_15",18.7367603785452
"042917ed54e9992d52c8230db157a343_3",18.7367603785452
"042917ed54e9992d52c8230db157a343_4",18.7367603785452
"042917ed54e9992d52c8230db157a343_5",18.7367603785452
"042917ed54e9992d52c8230db157a343_7",13.7213473073128
"042917ed54e9992d52c8230db157a343_8",18.7367603785452
"043c8c7dfce5f2e8b8fa0a9bbce3812d_2",18.7367603785452
"0490de61475faf9ba463930098c6d0c3_1",13.7213473073128
"0490de61475faf9ba463930098c6d0c3_2",13.7213473073128
"0490de61475faf9ba463930098c6d0c3_4",18.7367603785452
"0490de61475faf9ba463930098c6d0c3_5",18.7367603785452
"04c14f33995a96ef47b3ecd6e648e8ee_0",13.7213473073128
"04c14f33995a96ef47b3ecd6e648e8ee_3",23.7521734497777
"04c14f33995a96ef47b3ecd6e648e8ee_4",23.7521734497777
"04c14f33995a96ef47b3ecd6e648e8ee_5",18.7367603785452
"051ddc25443590dc092826c64ba9e801_11",33.7829995922426
"051ddc25443590dc092826c64ba9e801_5",23.7521734497777
"051ddc25443590dc092826c64ba9e801_8",33.7829995922426
"051ddc25443590dc092826c64ba9e801_9",13.7213473073128
"051f200b1abbe58f944015cf2010cbcc_1",13.7213473073128
"051f200b1abbe58f944015cf2010cbcc_2",53.8446518771724
"053e2b50a4e678f8909964c589b8622b_4",33.7829995922426
"0582a8a2b674d39f6984a73a5cd74470_11",53.8446518771724
"0582a8a2b674d39f6984a73a5cd74470_14",119.045021803194
"0582a8a2b674d39f6984a73a5cd74470_15",23.7521734497777
"0582a8a2b674d39f6984a73a5cd74470_4",18.7367603785452
"0582a8a2b674d39f6984a73a5cd74470_5",124.060434874427
"0582a8a2b674d39f6984a73a5cd74470_8",73.9063041621022
"0582a8a2b674d39f6984a73a5cd74470_9",13.7213473073128
"05941394bec3373a4dd5aead975cc145_1",13.7213473073128
"05941394bec3373a4dd5aead975cc145_11",33.7829995922426
"05941394bec3373a4dd5aead975cc145_14",38.798412663475
"05941394bec3373a4dd5aead975cc145_15",23.7521734497777
"05941394bec3373a4dd5aead975cc145_2",18.7367603785452
"05941394bec3373a4dd5aead975cc145_4",28.7675865210101
"05941394bec3373a4dd5aead975cc145_5",48.8292388059399
"05941394bec3373a4dd5aead975cc145_7",13.7213473073128
"05941394bec3373a4dd5aead975cc145_8",48.8292388059399
"066678f6e8a8017a71b0d8d204e0a299_1",38.798412663475
"066678f6e8a8017a71b0d8d204e0a299_15",13.7213473073128
"066678f6e8a8017a71b0d8d204e0a299_4",13.7213473073128
"066678f6e8a8017a71b0d8d204e0a299_5",18.7367603785452
"066678f6e8a8017a71b0d8d204e0a299_9",18.7367603785452
"07c78ed6f9a368d0d3d0529dc52542d5_10",33.7829995922426
"07c78ed6f9a368d0d3d0529dc52542d5_11",58.8600649484048
"07c78ed6f9a368d0d3d0529dc52542d5_12",23.7521734497777
"07c78ed6f9a368d0d3d0529dc52542d5_13",18.7367603785452
"07c78ed6f9a368d0d3d0529dc52542d5_14",93.967956447032
"07c78ed6f9a368d0d3d0529dc52542d5_15",23.7521734497777
"07c78ed6f9a368d0d3d0529dc52542d5_3",13.7213473073128
"07c78ed6f9a368d0d3d0529dc52542d5_5",18.7367603785452
"07c78ed6f9a368d0d3d0529dc52542d5_6",28.7675865210101
"082fed020be5ad24e65db81d4201aebb_12",18.7367603785452
"090fbe0a2fa8eee3518f0828b25b6771_11",28.7675865210101
"090fbe0a2fa8eee3518f0828b25b6771_14",18.7367603785452
"090fbe0a2fa8eee3518f0828b25b6771_15",13.7213473073128
"090fbe0a2fa8eee3518f0828b25b6771_2",13.7213473073128
"090fbe0a2fa8eee3518f0828b25b6771_7",23.7521734497777
"090fbe0a2fa8eee3518f0828b25b6771_8",18.7367603785452
"091e1715590612a08e37d7581f9627ab_1",13.7213473073128
"091e1715590612a08e37d7581f9627ab_4",28.7675865210101
"091e1715590612a08e37d7581f9627ab_5",18.7367603785452
"094c5f0a89c6c63335ed5ae69e58e8ba_14",103.998782589497
"094c5f0a89c6c63335ed5ae69e58e8ba_15",68.8908910908697
"094c5f0a89c6c63335ed5ae69e58e8ba_4",18.7367603785452
"094c5f0a89c6c63335ed5ae69e58e8ba_5",63.8754780196373
"094c5f0a89c6c63335ed5ae69e58e8ba_7",28.7675865210101
