"uniqRowID","overalGradeDiff"
"000143a7618ac9cae91b0bf7d059c1fd_4",25.9430600597183
"000143a7618ac9cae91b0bf7d059c1fd_5",56.1566179168558
"000143a7618ac9cae91b0bf7d059c1fd_6",25.9430600597183
"000143a7618ac9cae91b0bf7d059c1fd_7",25.9430600597183
"0019bbc70f71e4620273237a1e99bfde_1",25.9430600597183
"0019bbc70f71e4620273237a1e99bfde_11",27.8603027451247
"0019bbc70f71e4620273237a1e99bfde_2",25.9430600597183
"0019bbc70f71e4620273237a1e99bfde_4",35.5548971831891
"0019bbc70f71e4620273237a1e99bfde_5",25.9430600597183
"0019bbc70f71e4620273237a1e99bfde_9",21.8206799780973
"00e96ba3612eb828cbb6511fe2e899f3_1",21.8206799780973
"00e96ba3612eb828cbb6511fe2e899f3_11",29.9063475266713
"00e96ba3612eb828cbb6511fe2e899f3_14",21.8206799780973
"00e96ba3612eb828cbb6511fe2e899f3_4",21.8206799780973
"00e96ba3612eb828cbb6511fe2e899f3_7",34.3599348562407
"00e96ba3612eb828cbb6511fe2e899f3_9",21.8206799780973
"01ce9bb3e240242c13adf7e95f09b865_1",25.9430600597183
"01ce9bb3e240242c13adf7e95f09b865_2",57.1547655362937
"01ce9bb3e240242c13adf7e95f09b865_4",52.2735363848906
"021dda0c1bad52f0b5a3829ad0a8e0de_4",21.8206799780973
"021dda0c1bad52f0b5a3829ad0a8e0de_9",21.8206799780973
"022c90700569a3674e703860b70614b2_1",21.8206799780973
"022c90700569a3674e703860b70614b2_14",21.8206799780973
"022c90700569a3674e703860b70614b2_15",25.9430600597183
"022c90700569a3674e703860b70614b2_4",25.9430600597183
"022c90700569a3674e703860b70614b2_5",34.3599348562407
"022c90700569a3674e703860b70614b2_7",29.9063475266713
"022c90700569a3674e703860b70614b2_8",21.8206799780973
"022c90700569a3674e703860b70614b2_9",25.9430600597183
"02690b095cb73fd9d47fde5671eb5d22_1",34.3599348562407
"02690b095cb73fd9d47fde5671eb5d22_2",41.8650496894048
"02690b095cb73fd9d47fde5671eb5d22_4",34.3599348562407
"029c116f4649c2bf527e55afb32fcae5_0",25.9430600597183
"02c78549a70435837a6b4d35a1e6fadd_1",29.9063475266713
"02c78549a70435837a6b4d35a1e6fadd_11",21.8206799780973
"02c78549a70435837a6b4d35a1e6fadd_14",21.8206799780973
"02c78549a70435837a6b4d35a1e6fadd_2",25.9430600597183
"02c78549a70435837a6b4d35a1e6fadd_5",34.3599348562407
"02c78549a70435837a6b4d35a1e6fadd_7",35.5548971831891
"02c78549a70435837a6b4d35a1e6fadd_8",25.9430600597183
"036229fe75b61a8310e112b2ca147c2e_1",21.8206799780973
"036229fe75b61a8310e112b2ca147c2e_11",25.9430600597183
"036229fe75b61a8310e112b2ca147c2e_14",27.8603027451247
"036229fe75b61a8310e112b2ca147c2e_2",21.8206799780973
"036229fe75b61a8310e112b2ca147c2e_4",51.5518149027442
"036229fe75b61a8310e112b2ca147c2e_5",26.6163687024793
"036229fe75b61a8310e112b2ca147c2e_7",31.9717989488182
"036229fe75b61a8310e112b2ca147c2e_8",35.5548971831891
"036229fe75b61a8310e112b2ca147c2e_9",21.8206799780973
"037cb72abcd5e13b2cab5414f63b5967_11",25.9430600597183
"037cb72abcd5e13b2cab5414f63b5967_14",26.6163687024793
